name	domain	category	nerd_suffix	path	codepoint	ascii	source_set
Ocaml	FileLanguage	Language	ocaml	file-language-ocaml	E67A	L	seti
Orgmode	FileLanguage	Language	orgmode	file-language-orgmode	E633	L	seti
Perl	FileLanguage	Language	perl	file-language-perl	E67E	L	seti
Php	FileLanguage	Language	php	file-language-php	E608	L	seti
Powershell	FileLanguage	Language	powershell	file-language-powershell	E683	L	seti
Prolog	FileLanguage	Language	prolog	file-language-prolog	E685	L	seti
Puppet	FileLanguage	Language	puppet	file-language-puppet	E631	L	seti
Purescript	FileLanguage	Language	purescript	file-language-purescript	E630	L	seti
Python	FileLanguage	Language	python	file-language-python	E606	L	seti
R	FileLanguage	Language	r	file-language-r	E68A	L	seti
Rails	FileLanguage	Language	rails	file-language-rails	E604	L	seti
React	FileLanguage	Language	react	file-language-react	E625	L	seti
Reasonml	FileLanguage	Language	reasonml	file-language-reasonml	E687	L	seti
Rescript	FileLanguage	Language	rescript	file-language-rescript	E688	L	seti
Ruby	FileLanguage	Language	ruby	file-language-ruby	E605	L	seti
Rust	FileLanguage	Language	rust	file-language-rust	E68B	L	seti
Scala	FileLanguage	Language	scala	file-language-scala	E68E	L	seti
Scheme	FileLanguage	Language	scheme	file-language-scheme	E6B1	L	seti
Shell	FileLanguage	Language	shell	file-language-shell	E691	L	seti
Sublime	FileLanguage	Language	sublime	file-language-sublime	E696	L	seti
Svelte	FileLanguage	Language	svelte	file-language-svelte	E697	L	seti
Swift	FileLanguage	Language	swift	file-language-swift	E699	L	seti
Typescript	FileLanguage	Language	typescript	file-language-typescript	E628	L	seti
VLang	FileLanguage	Language	v_lang	file-language-v-lang	E6AC	L	seti
Vala	FileLanguage	Language	vala	file-language-vala	E69E	L	seti
Vim	FileLanguage	Language	vim	file-language-vim	E62B	L	seti
Vitruvian	FileLanguage	Language	vitruvian	file-language-vitruvian	E6B7	L	seti
Vue	FileLanguage	Language	vue	file-language-vue	E6A0	L	seti
Wasm	FileLanguage	Language	wasm	file-language-wasm	E6A1	L	seti
Wat	FileLanguage	Language	wat	file-language-wat	E6A2	L	seti
Windows	FileLanguage	Language	windows	file-language-windows	E62A	L	seti
Zig	FileLanguage	Language	zig	file-language-zig	E6A9	L	seti
